# Volume points
  73.65361    0.37787   0.36235   0.29943   0.19622   0.06216  -0.09619  -0.27443  -0.46943  -0.67892  -0.90114
  73.77512    0.37148   0.35598   0.29302   0.18973   0.05558  -0.10288  -0.28122  -0.47634  -0.68593  -0.90826
  73.89664    0.36521   0.34973   0.28673   0.18336   0.04912  -0.10944  -0.28789  -0.48311  -0.69282  -0.91526
  74.01816    0.35908   0.34360   0.28057   0.17713   0.04278  -0.11588  -0.29443  -0.48977  -0.69959  -0.92214
  74.13968    0.35307   0.33761   0.27454   0.17101   0.03658  -0.12219  -0.30085  -0.49630  -0.70623  -0.92890
  74.26120    0.34718   0.33174   0.26863   0.16502   0.03049  -0.12838  -0.30715  -0.50271  -0.71275  -0.93553
  74.38272    0.34142   0.32599   0.26284   0.15916   0.02453  -0.13445  -0.31333  -0.50899  -0.71915  -0.94204
  74.50424    0.33578   0.32036   0.25718   0.15341   0.01868  -0.14040  -0.31939  -0.51516  -0.72543  -0.94844
  74.62576    0.33027   0.31486   0.25164   0.14779   0.01296  -0.14622  -0.32532  -0.52121  -0.73159  -0.95471
  74.74728    0.32487   0.30948   0.24621   0.14228   0.00736  -0.15193  -0.33114  -0.52714  -0.73764  -0.96087
  74.86880    0.31960   0.30421   0.24091   0.13690   0.00187  -0.15752  -0.33684  -0.53296  -0.74357  -0.96692
  74.99032    0.31445   0.29907   0.23572   0.13163  -0.00350  -0.16300  -0.34243  -0.53865  -0.74938  -0.97284
  75.11183    0.30941   0.29404   0.23066   0.12647  -0.00875  -0.16836  -0.34790  -0.54424  -0.75508  -0.97866
  75.23335    0.30449   0.28914   0.22570   0.12144  -0.01388  -0.17360  -0.35325  -0.54971  -0.76066  -0.98436
  75.35487    0.29969   0.28434   0.22087   0.11652  -0.01891  -0.17873  -0.35850  -0.55506  -0.76613  -0.98995
  75.47639    0.29500   0.27967   0.21615   0.11171  -0.02382  -0.18375  -0.36363  -0.56031  -0.77149  -0.99542
  75.59791    0.29043   0.27510   0.21154   0.10701  -0.02861  -0.18866  -0.36865  -0.56544  -0.77674  -1.00079
  75.71943    0.28597   0.27065   0.20704   0.10243  -0.03330  -0.19345  -0.37355  -0.57047  -0.78188  -1.00605
  75.84095    0.28162   0.26631   0.20266   0.09796  -0.03787  -0.19814  -0.37835  -0.57538  -0.78692  -1.01120
  75.96247    0.27739   0.26209   0.19838   0.09360  -0.04234  -0.20271  -0.38304  -0.58019  -0.79184  -1.01624
  76.08399    0.27327   0.25797   0.19422   0.08935  -0.04669  -0.20718  -0.38762  -0.58489  -0.79666  -1.02118
  76.20551    0.26925   0.25396   0.19016   0.08520  -0.05094  -0.21154  -0.39210  -0.58948  -0.80137  -1.02601
  76.32702    0.26535   0.25007   0.18622   0.08116  -0.05508  -0.21579  -0.39647  -0.59397  -0.80597  -1.03074
  76.44854    0.26155   0.24628   0.18238   0.07723  -0.05912  -0.21994  -0.40073  -0.59835  -0.81048  -1.03536
  76.57006    0.25786   0.24259   0.17864   0.07341  -0.06305  -0.22399  -0.40489  -0.60263  -0.81488  -1.03988
  76.69158    0.25428   0.23902   0.17501   0.06969  -0.06688  -0.22793  -0.40895  -0.60680  -0.81917  -1.04430
  76.81310    0.25080   0.23555   0.17149   0.06607  -0.07060  -0.23176  -0.41291  -0.61088  -0.82337  -1.04861
  76.93462    0.24743   0.23218   0.16807   0.06256  -0.07422  -0.23550  -0.41676  -0.61485  -0.82746  -1.05283
  77.05614    0.24416   0.22891   0.16475   0.05915  -0.07774  -0.23913  -0.42051  -0.61872  -0.83146  -1.05695
  77.17766    0.24100   0.22575   0.16154   0.05584  -0.08116  -0.24267  -0.42416  -0.62250  -0.83535  -1.06097
  77.29918    0.23793   0.22269   0.15842   0.05263  -0.08448  -0.24610  -0.42772  -0.62617  -0.83915  -1.06489
  77.42070    0.23497   0.21974   0.15541   0.04952  -0.08770  -0.24944  -0.43117  -0.62975  -0.84285  -1.06872
  77.54222    0.23211   0.21688   0.15249   0.04651  -0.09082  -0.25267  -0.43453  -0.63323  -0.84646  -1.07245
  77.66373    0.22935   0.21412   0.14968   0.04360  -0.09384  -0.25581  -0.43779  -0.63662  -0.84997  -1.07608
  77.78525    0.22669   0.21146   0.14696   0.04079  -0.09677  -0.25886  -0.44096  -0.63991  -0.85338  -1.07962
  77.90677    0.22412   0.20890   0.14434   0.03807  -0.09960  -0.26181  -0.44403  -0.64311  -0.85671  -1.08307
  78.02829    0.22166   0.20643   0.14181   0.03544  -0.10233  -0.26466  -0.44701  -0.64621  -0.85993  -1.08642
  78.14981    0.21929   0.20406   0.13938   0.03292  -0.10498  -0.26743  -0.44990  -0.64922  -0.86307  -1.08969
  78.27133    0.21701   0.20179   0.13705   0.03048  -0.10752  -0.27009  -0.45269  -0.65214  -0.86611  -1.09286
  78.39285    0.21483   0.19961   0.13481   0.02814  -0.10998  -0.27267  -0.45539  -0.65496  -0.86907  -1.09594
  78.51437    0.21275   0.19752   0.13266   0.02589  -0.11234  -0.27516  -0.45800  -0.65770  -0.87193  -1.09894
  78.63589    0.21076   0.19553   0.13060   0.02374  -0.11461  -0.27755  -0.46052  -0.66035  -0.87471  -1.10184
  78.75741    0.20886   0.19363   0.12864   0.02167  -0.11680  -0.27985  -0.46295  -0.66290  -0.87740  -1.10466
  78.87893    0.20705   0.19182   0.12677   0.01969  -0.11889  -0.28207  -0.46529  -0.66537  -0.88000  -1.10739
  79.00044    0.20534   0.19011   0.12499   0.01781  -0.12089  -0.28420  -0.46754  -0.66776  -0.88251  -1.11003
  79.12196    0.20371   0.18848   0.12329   0.01601  -0.12281  -0.28624  -0.46971  -0.67005  -0.88493  -1.11259
  79.24348    0.20218   0.18694   0.12169   0.01430  -0.12464  -0.28819  -0.47179  -0.67226  -0.88728  -1.11506
  79.36500    0.20073   0.18549   0.12017   0.01268  -0.12638  -0.29006  -0.47379  -0.67439  -0.88953  -1.11745
  79.48652    0.19937   0.18413   0.11874   0.01114  -0.12803  -0.29184  -0.47570  -0.67643  -0.89171  -1.11976
  79.60804    0.19810   0.18286   0.11740   0.00969  -0.12960  -0.29353  -0.47752  -0.67839  -0.89380  -1.12198
  79.72956    0.19692   0.18167   0.11614   0.00833  -0.13109  -0.29515  -0.47927  -0.68026  -0.89580  -1.12412
  79.85108    0.19582   0.18057   0.11497   0.00705  -0.13249  -0.29667  -0.48093  -0.68205  -0.89773  -1.12618
  79.97260    0.19481   0.17955   0.11388   0.00585  -0.13381  -0.29812  -0.48250  -0.68377  -0.89958  -1.12816
  80.09412    0.19389   0.17862   0.11288   0.00474  -0.13504  -0.29949  -0.48400  -0.68540  -0.90134  -1.13006
  80.21564    0.19304   0.17777   0.11195   0.00371  -0.13620  -0.30077  -0.48542  -0.68695  -0.90303  -1.13189
  80.33715    0.19228   0.17700   0.11112   0.00276  -0.13727  -0.30197  -0.48675  -0.68842  -0.90463  -1.13363
  80.45867    0.19161   0.17632   0.11036   0.00189  -0.13826  -0.30310  -0.48801  -0.68981  -0.90616  -1.13529
  80.58019    0.19101   0.17572   0.10968   0.00110  -0.13918  -0.30414  -0.48919  -0.69112  -0.90761  -1.13688
  80.70171    0.19050   0.17520   0.10909   0.00039  -0.14001  -0.30511  -0.49029  -0.69236  -0.90899  -1.13840
  80.82323    0.19007   0.17476   0.10857  -0.00024  -0.14077  -0.30599  -0.49131  -0.69352  -0.91029  -1.13983
  80.94475    0.18972   0.17440   0.10813  -0.00079  -0.14145  -0.30681  -0.49226  -0.69460  -0.91151  -1.14119
  81.06627    0.18944   0.17411   0.10777  -0.00126  -0.14205  -0.30754  -0.49313  -0.69561  -0.91266  -1.14248
  81.18779    0.18925   0.17391   0.10749  -0.00166  -0.14257  -0.30820  -0.49392  -0.69655  -0.91373  -1.14370
  81.30931    0.18913   0.17379   0.10729  -0.00198  -0.14302  -0.30878  -0.49465  -0.69741  -0.91473  -1.14484
  81.43083    0.18910   0.17374   0.10716  -0.00222  -0.14339  -0.30929  -0.49529  -0.69819  -0.91566  -1.14591
  81.55235    0.18914   0.17377   0.10710  -0.00239  -0.14369  -0.30973  -0.49587  -0.69891  -0.91651  -1.14690
  81.67386    0.18925   0.17387   0.10713  -0.00249  -0.14392  -0.31009  -0.49637  -0.69955  -0.91730  -1.14783
  81.79538    0.18944   0.17405   0.10722  -0.00251  -0.14407  -0.31038  -0.49680  -0.70012  -0.91801  -1.14869
