# Sigma = 0.100000
       -0.7827345996        0.0000000000
       -0.7275173144        0.0000000000
       -0.6723000291        0.0000000000
       -0.6170827439        0.0000000000
       -0.5618654587        0.0000000000
       -0.5066481734        0.0000000000
       -0.4514308882        0.0000000000
       -0.3962136030        0.0000000000
       -0.3409963177        0.0000000008
       -0.2857790325        0.0000000147
       -0.2305617472        0.0000002090
       -0.1753444620        0.0000022036
       -0.1201271768        0.0000172243
       -0.0649098915        0.0000999248
       -0.0096926063        0.0004310293
        0.0455246789        0.0013874755
        0.1007419642        0.0033610955
        0.1559592494        0.0062505198
        0.2111765346        0.0093266665
        0.2663938199        0.0121057864
        0.3216111051        0.0150674668
        0.3768283903        0.0189747975
        0.4320456756        0.0242322637
        0.4872629608        0.0313358129
        0.5424802460        0.0405927528
        0.5976975313        0.0508348776
        0.6529148165        0.0598410537
        0.7081321018        0.0670317605
        0.7633493870        0.0746826810
        0.8185666722        0.0852209014
        0.8737839575        0.0987951700
        0.9290012427        0.1148594464
        0.9842185279        0.1334220762
        1.0394358132        0.1532125374
        1.0946530984        0.1718231641
        1.1498703836        0.1891104620
        1.2050876689        0.2081837406
        1.2603049541        0.2320825898
        1.3155222393        0.2607871719
        1.3707395246        0.2921987592
        1.4259568098        0.3250192310
        1.4811740950        0.3597660704
        1.5363913803        0.3981370703
        1.5916086655        0.4425244972
        1.6468259507        0.4945410883
        1.7020432360        0.5537243897
        1.7572605212        0.6207961679
        1.8124778065        0.7011437956
        1.8676950917        0.8021857734
        1.9229123769        0.9307415516
        1.9781296622        1.0939011901
        2.0333469474        1.2950701071
        2.0885642326        1.5257201410
        2.1437815179        1.7679978163
        2.1989988031        2.0133912170
        2.2542160883        2.2826129754
        2.3094333736        2.6280364664
        2.3646506588        3.0983950830
        2.4198679440        3.6651306340
        2.4750852293        4.1878034899
        2.5303025145        4.5026940279
        2.5855197997        4.5552912860
        2.6407370850        4.4135482035
        2.6959543702        4.1669032040
        2.7511716555        3.8581099506
        2.8063889407        3.5059356147
        2.8616062259        3.1476724453
        2.9168235112        2.8352877323
        2.9720407964        2.5958085795
        3.0272580816        2.4049309327
        3.0824753669        2.1956820700
        3.1376926521        1.8950200949
        3.1929099373        1.4807163926
        3.2481272226        1.0191310370
        3.3033445078        0.6252360644
        3.3585617930        0.3720273082
        3.4137790783        0.2497187875
        3.4689963635        0.2050536759
        3.5242136487        0.1948797370
        3.5794309340        0.2007551387
        3.6346482192        0.2157627079
        3.6898655045        0.2336927279
        3.7450827897        0.2489463605
        3.8003000749        0.2598255473
        3.8555173602        0.2693711610
        3.9107346454        0.2826361987
        3.9659519306        0.3017129595
        4.0211692159        0.3233831519
        4.0763865011        0.3437165207
        4.1316037863        0.3639242340
        4.1868210716        0.3879978935
        4.2420383568        0.4161195331
        4.2972556420        0.4455077970
        4.3524729273        0.4768140499
        4.4076902125        0.5144106617
        4.4629074977        0.5603144653
        4.5181247830        0.6130941311
        4.5733420682        0.6746088457
        4.6285593535        0.7516014247
        4.6837766387        0.8466805143
        4.7389939239        0.9562329859
        4.7942112092        1.0836492642
        4.8494284944        1.2461916365
        4.9046457796        1.4607302682
        4.9598630649        1.7202913303
        5.0150803501        1.9817641141
        5.0702976353        2.1840046062
        5.1255149206        2.2880497784
        5.1807322058        2.2917135661
        5.2359494910        2.1991834526
        5.2911667763        1.9970047585
        5.3463840615        1.6785133540
        5.4016013467        1.2787877703
        5.4568186320        0.8678025717
        5.5120359172        0.5144414953
        5.5672532024        0.2597390799
        5.6224704877        0.1085285276
        5.6776877729        0.0365290553
        5.7329050582        0.0096886143
        5.7881223434        0.0019916664
        5.8433396286        0.0003135190
        5.8985569139        0.0000374635
        5.9537741991        0.0000033766
        6.0089914843        0.0000002285
        6.0642087696        0.0000000116
        6.1194260548        0.0000000004
        6.1746433400        0.0000000000
        6.2298606253        0.0000000000
        6.2850779105        0.0000000000
        6.3402951957        0.0000000004
        6.3955124810        0.0000000091
        6.4507297662        0.0000001641
        6.5059470514        0.0000021962
        6.5611643367        0.0000219541
        6.6163816219        0.0001647358
        6.6715989072        0.0009353829
        6.7268161924        0.0040732359
        6.7820334776        0.0139097973
        6.8372507629        0.0385867846
        6.8924680481        0.0912571243
        6.9476853333        0.1933407990
        7.0029026186        0.3779069401
        7.0581199038        0.6826936718
        7.1133371890        1.1294974587
        7.1685544743        1.7078626117
        7.2237717595        2.3806402357
        7.2789890447        3.1062456722
        7.3342063300        3.8551155394
        7.3894236152        4.5899266898
        7.4446409004        5.2141321376
        7.4998581857        5.5736509888
        7.5550754709        5.5687560370
        7.6102927562        5.2611591867
        7.6655100414        4.8248293101
        7.7207273266        4.3931682714
        7.7759446119        3.9853464546
        7.8311618971        3.5709059722
        7.8863791823        3.1606882450
        7.9415964676        2.8101583054
        7.9968137528        2.5531436717
        8.0520310380        2.3570770426
        8.1072483233        2.1410463522
        8.1624656085        1.8387426198
        8.2176828937        1.4585218842
        8.2729001790        1.0852886496
        8.3281174642        0.8252824017
        8.3833347494        0.7530049805
        8.4385520347        0.9004852095
        8.4937693199        1.2775298060
        8.5489866052        1.8782194744
        8.6042038904        2.6416828323
